route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_79,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_71,Châtillon Montrouge,,0,,,2,0
IDFM:C02086,IDFM:1,IDFM:FSO:184463-C02086-3161-260,Gare de Conflans Romagné,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_31,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3949-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_56,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_91,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_78,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_164,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_48,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_184,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_153,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3869-260,Pontoise Gare,,1,,,1,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1317-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_112,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_154,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1655-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_152,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_64,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3953-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_168,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_20,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_62,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_39,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1018-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_14,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3692-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_180,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_186,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_151,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_8,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_183,Châtillon Montrouge,,0,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_57,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_101,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_10,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-494-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_166,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_167,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_103,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_156,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_173,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_21,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_160,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_171,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_53,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3958-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3688-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_68,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_106,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_15,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_19,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_11,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_58,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3923-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_34,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3684-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_144,Châtillon Montrouge,,0,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_56,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_192,Châtillon Montrouge,,0,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3919-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_158,Châtillon Montrouge,,0,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_77,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3865-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_83,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_116,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_47,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_45,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_176,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1651-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_8,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_26,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_174,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-4718-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_168,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_28,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_93,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_63,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_154,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_40,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-4722-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3155-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_111,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-490-260,Pontoise Gare,,1,,,1,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_55,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_86,Saint-Denis-Université,,1,,,2,0
IDFM:C00630,IDFM:1,IDFM:TRANSDEV_MARNE_LA_VALLEE:184465-C00630-19928112,Gare de Lagny Thorigny,,1,,,0,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3915-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_41,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_99,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_153,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3966-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3151-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_173,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_175,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_10,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_14,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_134,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_50,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_107,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3147-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_92,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_29,Saint-Denis-Université,,1,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_54,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_72,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_34,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3911-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3970-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_108,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_96,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_158,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_6,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_7,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_98,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3143-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_138,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_102,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_162,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_101,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_91,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_82,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1659-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_104,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_145,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_163,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1349-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_60,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_212,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_110,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3974-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_42,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_159,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1982-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_74,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_141,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_64,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1355-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_180,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_53,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_117,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_135,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_166,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_88,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_69,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_9,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_38,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_95,Saint-Denis-Université,,1,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_53,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_128,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_119,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_150,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_44,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_105,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1978-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_75,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1357-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_190,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1359-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1365-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_23,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_43,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_39,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-22-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_156,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_37,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_27,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_97,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_160,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_178,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1403-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_85,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_48,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_15,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_187,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_73,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_165,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_56,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_184,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_157,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_81,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-486-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_148,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_13,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_19,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_57,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_167,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3856-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_49,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_144,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_54,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-482-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3852-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_16,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_78,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_100,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_67,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_36,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_79,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1974-260,Pontoise Gare,,1,,,1,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1405-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_18,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_114,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1407-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3848-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_112,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_58,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_142,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_186,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3861-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-4714-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_161,Saint-Denis-Université,,1,,,2,0
