"4";"[]";"Gare de Chelles Gournay";"05:53"
"4";"[]";"Gare de Chelles Gournay";"05:56"
"4";"[]";"Gare de Chelles Gournay";"06:10"
"4";"[]";"Gare de Chelles Gournay";"06:31"
"4";"[]";"Gare de Chelles Gournay";"06:50"
"4";"[]";"Gare de Chelles Gournay";"06:54"
"4";"[]";"Gare de Chelles Gournay";"07:04"
"4";"[]";"Gare de Chelles Gournay";"07:20"
"4";"[]";"Gare de Chelles Gournay";"07:41"
"4";"[]";"Gare de Chelles Gournay";"07:50"
"4";"[]";"Gare de Chelles Gournay";"07:54"
"4";"[]";"Gare de Chelles Gournay";"08:09"
"4";"[]";"Gare de Chelles Gournay";"08:20"
"4";"[]";"Gare de Chelles Gournay";"08:42"
"4";"[]";"Gare de Chelles Gournay";"08:50"
"4";"[]";"Gare de Chelles Gournay";"08:54"
"4";"[]";"Gare de Chelles Gournay";"09:14"
"4";"[]";"Gare de Chelles Gournay";"09:20"
"4";"[]";"Gare de Chelles Gournay";"09:41"
"4";"[]";"Gare de Chelles Gournay";"09:53"
"4";"[]";"Gare de Chelles Gournay";"10:20"
"4";"[]";"Gare de Chelles Gournay";"10:43"
"4";"[]";"Gare de Chelles Gournay";"10:53"
"4";"[]";"Gare de Chelles Gournay";"11:20"
"4";"[]";"Gare de Chelles Gournay";"11:43"
"4";"[]";"Gare de Chelles Gournay";"11:53"
"4";"[]";"Gare de Chelles Gournay";"12:20"
"4";"[]";"Gare de Chelles Gournay";"12:41"
"4";"[]";"Gare de Chelles Gournay";"12:53"
"4";"[]";"Gare de Chelles Gournay";"13:20"
"4";"[]";"Gare de Chelles Gournay";"13:41"
"4";"[]";"Gare de Chelles Gournay";"13:53"
"4";"[]";"Gare de Chelles Gournay";"14:20"
"4";"[]";"Gare de Chelles Gournay";"14:43"
"4";"[]";"Gare de Chelles Gournay";"14:53"
"4";"[]";"Gare de Chelles Gournay";"15:20"
"4";"[]";"Gare de Chelles Gournay";"15:43"
"4";"[]";"Gare de Chelles Gournay";"15:53"
"4";"[]";"Gare de Chelles Gournay";"16:20"
"4";"[]";"Gare de Chelles Gournay";"16:22"
"4";"[]";"Gare de Chelles Gournay";"16:50"
"4";"[]";"Gare de Chelles Gournay";"16:54"
"4";"[]";"Gare de Chelles Gournay";"17:07"
"4";"[]";"Gare de Chelles Gournay";"17:20"
"4";"[]";"Gare de Chelles Gournay";"17:42"
"4";"[]";"Gare de Chelles Gournay";"17:50"
"4";"[]";"Gare de Chelles Gournay";"17:54"
"4";"[]";"Gare de Chelles Gournay";"18:14"
"4";"[]";"Gare de Chelles Gournay";"18:20"
"4";"[]";"Gare de Chelles Gournay";"18:44"
"4";"[]";"Gare de Chelles Gournay";"18:50"
"4";"[]";"Gare de Chelles Gournay";"18:54"
"4";"[]";"Gare de Chelles Gournay";"19:18"
"4";"[]";"Gare de Chelles Gournay";"19:20"
"4";"[]";"Gare de Chelles Gournay";"19:50"
"4";"[]";"Gare de Chelles Gournay";"19:53"
"4";"[]";"Gare de Chelles Gournay";"19:58"
"4";"[]";"Gare de Chelles Gournay";"20:26"
"4";"[]";"Gare de Chelles Gournay";"20:49"
"4";"[]";"Gare de Chelles Gournay";"20:50"
"4";"[]";"Gare de Chelles Gournay";"20:53"
"4";"[]";"Gare de Chelles Gournay";"21:19"
"4";"[]";"Gare de Chelles Gournay";"22:16"
