"124";"[]";"Château de Vincennes";"05:40"
"124";"[]";"Château de Vincennes";"06:04"
"124";"[]";"Château de Vincennes";"06:12"
"124";"[]";"Château de Vincennes";"06:20"
"124";"[]";"Château de Vincennes";"06:32"
"124";"[]";"Château de Vincennes";"06:35"
"124";"[]";"Château de Vincennes";"06:50"
"124";"[]";"Château de Vincennes";"06:52"
"124";"[]";"Château de Vincennes";"07:00"
"124";"[]";"Château de Vincennes";"07:03"
"124";"[]";"Château de Vincennes";"07:08"
"124";"[]";"Château de Vincennes";"07:12"
"124";"[]";"Château de Vincennes";"07:21"
"124";"[]";"Château de Vincennes";"07:23"
"124";"[]";"Château de Vincennes";"07:24"
"124";"[]";"Château de Vincennes";"07:29"
"124";"[]";"Château de Vincennes";"07:36"
"124";"[]";"Château de Vincennes";"07:37"
"124";"[]";"Château de Vincennes";"07:45"
"124";"[]";"Château de Vincennes";"07:47"
"124";"[]";"Château de Vincennes";"07:48"
"124";"[]";"Château de Vincennes";"07:53"
"124";"[]";"Château de Vincennes";"08:00"
"124";"[]";"Château de Vincennes";"08:01"
"124";"[]";"Château de Vincennes";"08:09"
"124";"[]";"Château de Vincennes";"08:12"
"124";"[]";"Château de Vincennes";"08:18"
"124";"[]";"Château de Vincennes";"08:24"
"124";"[]";"Château de Vincennes";"08:27"
"124";"[]";"Château de Vincennes";"08:36"
"124";"[]";"Château de Vincennes";"08:45"
"124";"[]";"Château de Vincennes";"08:48"
"124";"[]";"Château de Vincennes";"08:54"
"124";"[]";"Château de Vincennes";"09:00"
"124";"[]";"Château de Vincennes";"09:03"
"124";"[]";"Château de Vincennes";"09:12"
"124";"[]";"Château de Vincennes";"09:21"
"124";"[]";"Château de Vincennes";"09:24"
"124";"[]";"Château de Vincennes";"09:30"
"124";"[]";"Château de Vincennes";"09:36"
"124";"[]";"Château de Vincennes";"09:39"
"124";"[]";"Château de Vincennes";"09:48"
"124";"[]";"Château de Vincennes";"09:57"
"124";"[]";"Château de Vincennes";"10:00"
"124";"[]";"Château de Vincennes";"10:06"
"124";"[]";"Château de Vincennes";"10:12"
"124";"[]";"Château de Vincennes";"10:15"
"124";"[]";"Château de Vincennes";"10:24"
"124";"[]";"Château de Vincennes";"10:34"
"124";"[]";"Château de Vincennes";"10:36"
"124";"[]";"Château de Vincennes";"10:37"
"124";"[]";"Château de Vincennes";"10:45"
"124";"[]";"Château de Vincennes";"10:48"
"124";"[]";"Château de Vincennes";"10:50"
"124";"[]";"Château de Vincennes";"10:56"
"124";"[]";"Château de Vincennes";"11:00"
"124";"[]";"Château de Vincennes";"11:03"
"124";"[]";"Château de Vincennes";"11:07"
"124";"[]";"Château de Vincennes";"11:12"
"124";"[]";"Château de Vincennes";"11:16"
"124";"[]";"Château de Vincennes";"11:19"
"124";"[]";"Château de Vincennes";"11:26"
"124";"[]";"Château de Vincennes";"11:29"
"124";"[]";"Château de Vincennes";"11:31"
"124";"[]";"Château de Vincennes";"11:40"
"124";"[]";"Château de Vincennes";"11:43"
"124";"[]";"Château de Vincennes";"11:55"
"124";"[]";"Château de Vincennes";"11:57"
"124";"[]";"Château de Vincennes";"12:07"
"124";"[]";"Château de Vincennes";"12:10"
"124";"[]";"Château de Vincennes";"12:11"
"124";"[]";"Château de Vincennes";"12:19"
"124";"[]";"Château de Vincennes";"12:25"
"124";"[]";"Château de Vincennes";"12:31"
"124";"[]";"Château de Vincennes";"12:39"
"124";"[]";"Château de Vincennes";"12:40"
"124";"[]";"Château de Vincennes";"12:43"
"124";"[]";"Château de Vincennes";"12:53"
"124";"[]";"Château de Vincennes";"12:55"
"124";"[]";"Château de Vincennes";"13:07"
"124";"[]";"Château de Vincennes";"13:08"
"124";"[]";"Château de Vincennes";"13:10"
"124";"[]";"Château de Vincennes";"13:19"
"124";"[]";"Château de Vincennes";"13:23"
"124";"[]";"Château de Vincennes";"13:25"
"124";"[]";"Château de Vincennes";"13:31"
"124";"[]";"Château de Vincennes";"13:38"
"124";"[]";"Château de Vincennes";"13:40"
"124";"[]";"Château de Vincennes";"13:43"
"124";"[]";"Château de Vincennes";"13:53"
"124";"[]";"Château de Vincennes";"13:55"
"124";"[]";"Château de Vincennes";"14:07"
"124";"[]";"Château de Vincennes";"14:08"
"124";"[]";"Château de Vincennes";"14:10"
"124";"[]";"Château de Vincennes";"14:19"
"124";"[]";"Château de Vincennes";"14:23"
"124";"[]";"Château de Vincennes";"14:26"
"124";"[]";"Château de Vincennes";"14:31"
"124";"[]";"Château de Vincennes";"14:38"
"124";"[]";"Château de Vincennes";"14:42"
"124";"[]";"Château de Vincennes";"14:43"
"124";"[]";"Château de Vincennes";"14:53"
"124";"[]";"Château de Vincennes";"14:55"
"124";"[]";"Château de Vincennes";"14:57"
"124";"[]";"Château de Vincennes";"15:07"
"124";"[]";"Château de Vincennes";"15:08"
"124";"[]";"Château de Vincennes";"15:12"
"124";"[]";"Château de Vincennes";"15:19"
"124";"[]";"Château de Vincennes";"15:23"
"124";"[]";"Château de Vincennes";"15:26"
"124";"[]";"Château de Vincennes";"15:31"
"124";"[]";"Château de Vincennes";"15:38"
"124";"[]";"Château de Vincennes";"15:40"
"124";"[]";"Château de Vincennes";"15:43"
"124";"[]";"Château de Vincennes";"15:53"
